16.556,17.568,18.694,19.729,20.644,21.646,22.639,23.659
61.63,62.635,63.624,64.594,65.592,66.613,67.606,68.596
92.008,93,94.055,95.071,96.051,97.079,98.059,99.073
122.66,123.68,124.7,125.84,126.78,127.82,128.86,129.91
153.94,154.96,156.03,157.06,158,159.02,160.03,161.16
184.93,186.03,187.02,188.02,189.06,190.1,191.22,192.21
216.56,217.72,218.68,219.7,220.75,221.79,222.88,223.86
279.05,280.1,281.14,282.15,283.18,284.19,285.26,286.3
344.9,345.91,346.98,348.03,349.12,350,351.01,352.04
410.4,411.39,412.43,413.43,414.53,415.51,416.51,417.66
475.45,476.36,477.19,478.24,479.22,480.26,481.22,482.3
540.78,541.76,542.78,543.76,544.79,545.81,546.94,547.83
606.33,607.39,608.46,609.41,610.41,611.54,612.39,613.4
671.24,672.28,673.33,674.35,675.41,676.36,677.38,678.38
737.49,738.55,739.6,740.73,741.72,742.74,743.75,744.74
803.99,804.97,805.97,807.05,808.21,809.08,810.1,811.14
870.96,871.95,872.98,874.07,875.15,876.16,877.15,878.26
937.79,938.84,939.92,940.92,941.92,942.96,943.93,944.91
983.98,984.97,986.01,987.07,988.1,989.1,990.19,991.14
