NaN,NaN,NaN,0.53001,0.138,0.3,0.137,0.172
NaN,NaN,NaN,NaN,0.15801,0.116,0.461,0.048999
NaN,NaN,NaN,0.217,0.034999,0.216,NaN,NaN
NaN,NaN,NaN,0.707,0.0010004,0.103,NaN,NaN
NaN,NaN,NaN,0.584,0.091003,0.341,0.088,0.012002
NaN,NaN,NaN,0.226,0.0020049,0.394,0.090004,0.16301
NaN,NaN,NaN,0.465,0.16701,0.032001,0.064006,0.106
NaN,NaN,0.758,0.115,0.102,0.151,0.123,0.070999
NaN,NaN,NaN,NaN,0.824,0.144,0.113,NaN
NaN,NaN,NaN,0.215,0.080001,0.151,0.476,0.141
NaN,NaN,NaN,NaN,1.03,0.147,0.173,NaN
NaN,NaN,NaN,0.55,0.153,0.0010002,0.095007,0.012005
