100,100,100,108,154,180,188,188
0,0,22,54,62,68,68,68
100,100,100,86,66,92,124,132
200,200,200,170,130,102,102,102
0,0,0,-32,-52,-74,-74,-80
100,100,100,106,142,162,162,162
0,0,0,0,0,-24,-54,-62
100,100,100,100,66,36,36,22
-100,-100,-100,-120,-160,-168,-142,-128
0,0,0,0,-8,-8,-30,-44
100,100,100,100,88,48,42,42
-100,-100,-100,-94,-58,-30,-30,-22
0,0,0,0,-28,-48,-48,-54
