NaN,0,0,1,6,4,1,0
NaN,0,3,5,1,1,0,0
NaN,0,0,0,0,4,5,1
NaN,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0
NaN,0,0,1,6,2,0,0
NaN,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0
NaN,0,0,0,0,0,4,2
NaN,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0
NaN,0,0,1,5,4,0,1
NaN,0,0,0,0,0,0,0
