17.529,18.665,19.482,20.614,21.543,22.513,23.523,24.533
62.535,63.553,64.509,65.484,66.577,67.545,68.468,69.503
92.923,93.938,94.919,96.021,96.96,97.986,99.014,100
123.6,124.64,125.65,126.71,127.7,128.75,129.77,130.78
154.86,155.86,156.9,157.95,158.93,159.95,160.99,162.02
185.99,186.9,187.95,188.95,189.98,191,192.03,193.1
217.57,218.6,219.63,220.66,221.7,222.68,223.71,224.73
279.98,281.02,282.05,283.06,284.12,285.21,286.25,287.22
345.86,346.87,347.85,348.96,349.87,350.87,351.91,352.94
411.28,412.32,413.35,414.37,415.38,416.37,417.44,418.5
476.26,477.15,478.12,479.14,480.23,481.12,482.18,483.2
541.68,542.66,543.7,544.67,545.69,546.77,547.7,548.75
607.36,608.29,609.35,610.3,611.33,612.29,613.28,614.29
672.17,673.25,674.25,675.37,676.28,677.27,678.27,679.3
738.46,739.49,740.54,741.69,742.61,743.63,744.65,745.66
804.94,805.85,806.89,807.96,808.97,809.98,811.02,812.05
871.88,872.95,874.04,874.99,875.96,877.02,878.06,879.11
938.72,939.72,940.76,941.74,942.79,943.78,944.8,945.82
984.85,985.9,986.95,988,989.05,990.04,991.05,992.04
