NaN,NaN,0.46,0.121,0.069006,NaN,NaN,0.49301
NaN,NaN,0.079006,0.050999,NaN,0.23501,0.092999,NaN
NaN,NaN,NaN,0.20501,0.0010045,0.18901,0.152,NaN
NaN,NaN,NaN,0.13201,0.0019995,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.499,0.0020027,0.241,0.805,NaN
NaN,NaN,NaN,NaN,NaN,0.529,NaN,0.11401
NaN,NaN,NaN,0.036005,0.0020064,0.093002,0.0010052,0.14601
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,0.33801,0.023008,0.19401,0.11901,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.53201,0.055006,NaN
NaN,NaN,0.319,0.129,0.13101,0.16501,0.52001,0.025008
