20.919,21.917,22.938,23.974,25.009,26.15,27.036,28.075
51.796,52.714,53.652,54.662,55.666,56.716,57.699,58.745
82.353,83.368,84.414,85.476,86.42,87.5,88.492,89.546
113.65,114.69,115.74,116.82,117.88,118.88,119.96,121.01
144.59,145.67,146.72,147.73,148.71,149.83,150.89,151.91
175.3,176.36,177.43,178.44,179.47,180.51,181.56,182.59
237.6,238.6,239.66,240.72,241.85,242.81,243.87,245.03
299.47,300.47,301.53,302.56,303.64,304.81,305.7,306.74
361.58,362.64,363.69,364.76,365.82,366.92,367.92,368.97
424.13,425.29,426.2,427.23,428.29,429.39,430.36,431.53
486.24,487.31,488.38,489.51,490.53,491.61,492.71,493.69
549.43,550.45,551.61,552.58,553.62,554.66,555.74,556.8
612.18,613.27,614.36,615.32,616.36,617.39,618.47,619.54
