17.093,18.262,19.447,20.607,21.729,22.853,24.023,25.195
69.161,70.314,71.5,72.623,73.837,74.908,76.026,77.219
103.45,104.64,105.77,106.9,108.08,109.21,110.34,111.51
137.56,138.72,139.85,141.01,142.18,143.33,144.48,145.6
171.98,173.09,174.31,175.4,176.6,177.79,178.9,180.07
206.25,207.44,208.56,209.76,210.85,212.01,213.19,214.36
240.46,241.6,242.78,243.94,245.1,246.26,247.35,248.54
308.47,309.66,310.81,311.95,313.12,314.24,315.43,316.6
382.54,383.65,384.78,386,387.17,388.39,389.58,390.78
456.6,457.78,458.97,460.17,461.35,462.54,463.71,464.81
530.68,531.8,532.92,534.11,535.26,536.43,537.53,538.7
604.19,605.37,606.53,607.65,608.83,610.04,611.2,612.35
677.85,678.95,680.11,681.22,682.42,683.48,684.64,685.79
751.39,752.54,753.69,754.87,756,757.17,758.34,759.48
824.21,825.43,826.6,827.76,828.92,830.08,831.22,832.34
897.32,898.51,899.61,900.75,901.87,903.03,904.16,905.25
970.49,971.65,972.75,973.93,975.18,976.32,977.47,978.61
1044.3,1045.5,1046.7,1047.8,1048.9,1050.1,1051.2,1052.4
1095.5,1096.7,1097.8,1099,1100.1,1101.3,1102.4,1103.5
