29.602,30.799,31.987,33.158,34.301,35.489,36.65,37.784
67.683,68.893,70.028,71.191,72.364,73.508,74.667,75.833
106.12,107.25,108.45,109.57,110.73,111.87,113.02,114.21
144.24,145.4,146.19,147.7,148.88,150.01,151.2,152.41
182.77,183.88,185.05,186.24,187.35,188.52,189.71,190.8
220.94,222.07,223.27,224.45,225.62,226.79,227.97,229.15
259.05,260.24,261.38,262.52,263.68,264.85,266.02,267.22
297.32,298.51,299.67,300.84,302.02,303.2,304.37,305.5
335.77,336.98,338.18,339.3,340.48,341.67,342.85,343.97
374.3,375.48,376.59,377.73,378.93,380.09,381.26,382.46
412.62,413.81,414.98,416.17,417.35,418.47,419.68,420.85
450.97,452.14,453.29,454.43,455.59,456.65,457.88,458.99
