200,186,148,120,106,70.667,53,17.667
200,200,200,200,200,200,200,200
400,400,394,362,328,308,308,294
200,200,186,164,158,138,126,112
400,400,374,346,318,304,298,298
200,200,200,212,220,228,234,234
400,400,378,342,310,294,286,278
200,200,212,234,234,242,248,248
400,400,400,392,366,332,324,318
200,200,228,260,278,292,306,306
400,400,394,360,324,296,288,288
200,208,240,280,300,300,294,294
400,400,372,330,314,314,314,314
200,200,236,278,300,306,314,314
400,400,392,356,330,302,288,288
200,208,230,250,274,306,332,340
400,400,384,346,310,298,292,292
200,208,242,270,286,294,302,302
200,200,200,172,164,109.33,82,27.333
