23.325,24.531,25.626,26.765,27.889,29.057,30.185,31.321
57.557,58.679,59.829,60.948,62.117,63.305,64.417,65.549
92.156,93.328,94.499,95.662,96.828,98.016,99.172,100.32
126.82,127.93,129.09,130.25,131.43,132.6,133.72,134.89
161.3,162.47,163.57,164.73,165.91,167.08,168.24,169.45
196.19,197.4,198.56,199.71,200.86,202.05,203.22,204.34
265.02,266.17,267.36,268.57,269.69,270.85,272.05,273.23
335.07,336.28,337.49,338.71,339.84,341,342.22,343.43
404.81,405.94,407.1,408.27,409.42,410.62,411.81,413.02
474.35,475.54,476.65,477.84,479.02,480.17,481.37,482.5
544.29,545.46,546.63,547.79,549,550.14,551.28,552.49
614.07,615.3,616.45,617.62,618.79,619.99,621.17,622.32
683.86,684.97,686.16,687.34,688.55,689.78,690.97,692.12
