date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737252.496226852,29.6029977500439,37.1929988265038,100,1.70200441587076,2,-1,20,0,-44,100,12,0
737252.496226852,67.6830064505339,75.2480026334524,-200,0.0990000797537505,1,1,0,29,-2,-200,0,21
737252.496226852,106.116000562906,113.613002747297,0,5.27300555670809,5,-1,5,0,-34,0,0,0
737252.496226852,144.24099996686,151.78800188005,100,0.965001773482072,1,-1,21,0,-50,100,18,0
737252.496226852,182.770000398159,190.217998623848,0,2.92200225174747,3,1,1,9,52,0,0,7
737252.496226852,220.937003195286,228.528000041842,200,0.782004586340918,1,-1,24,0,26,200,22,0
737252.496226852,259.045999869704,266.609004512429,-100,0.814006719832832,1,1,1,28,90,-100,0,20
737252.496226852,297.31800109148,304.915002733469,200,0.717005852580769,1,-1,20,0,58,200,15,0
737252.496226852,335.773998498917,343.387998640537,0,3.04500733506575,3,-1,8,0,-54,0,6,0
737252.496226852,374.302998930216,381.847999244928,-100,1.06600019443431,1,1,0,16,4,-100,0,14
737252.496226852,412.62100674212,420.267998054624,0,4.02499999785505,4,1,2,8,50,0,0,4
737252.496226852,450.974007323384,458.411997556686,-200,0.942000006558374,1,1,0,24,-26,-200,0,14
