date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737267.473541667,29.0600012987852,36.4749982953072,100,1.09899956226582,1,-1,13,0,6,100,11,0
737267.473541667,66.9119987636805,74.3160020560026,-200,0.0220062886510277,1,1,0,30,8,-200,0,17
737267.473541667,105.029001832008,112.592006474733,0,2.06300613201165,2,1,7,9,20,0,0,8
737267.473541667,143.740006908774,151.381999254227,100,0.940008051751647,1,-1,20,0,-34,100,15,0
737267.473541667,182.902005314827,190.488998964429,0,3.17800054956024,3,1,3,10,54,0,0,7
737267.473541667,221.98199853301,229.692004993558,200,1.21499898362526,2,-1,31,0,-24,200,17,0
737267.473541667,261.378998681903,269.018999487162,-100,0.930007719158311,1,1,0,23,70,-100,0,17
737267.473541667,300.376001000404,308.009001240134,200,1.09400452673435,1,-1,33,0,-34,200,18,0
737267.473541667,339.300000295043,346.879007667303,0,3.69000663852785,4,-1,10,0,-70,0,4,0
737267.473541667,378.137005493045,385.718004405499,-100,1.085998395567,1,1,0,15,4,-100,0,12
737267.473541667,416.959003731608,424.5660033077,0,2.78799907005305,3,-1,8,0,-50,0,7,0
737267.473541667,455.642006546259,463.050002977252,-200,0.786005305890285,1,1,0,29,12,-200,0,20
