30.068,31.237,32.313,33.468,34.581,35.708,36.839,37.98
67.955,69.091,70.17,71.318,72.458,73.609,74.707,75.868
106.09,107.24,108.38,109.53,110.73,111.87,113.07,114.19
144.78,145.96,147.14,148.31,149.47,150.65,151.82,152.99
183.98,185.11,186.28,187.41,188.59,189.76,190.94,192.06
223.03,224.25,225.48,226.67,227.83,228.98,230.11,231.31
262.43,263.6,264.75,265.93,267.09,268.28,269.48,270.68
301.5,302.65,303.91,305.04,306.17,307.31,308.46,309.61
340.32,341.46,342.64,343.85,345.02,346.22,347.35,348.51
379.16,380.29,381.45,382.62,383.82,385.02,386.14,387.34
418.03,419.21,420.35,421.49,422.68,423.86,425,426.18
456.64,457.78,458.9,460.02,461.19,462.38,463.48,464.66
