24.035,25.135,26.169,27.325,28.458,29.556,30.726,31.857
56.771,57.86,58.91,60.031,61.091,62.264,63.367,64.494
89.907,91.009,92.143,93.208,94.366,95.45,96.582,97.764
123.31,124.46,125.58,126.65,127.79,128.92,130.07,131.2
156.98,158.12,159.24,160.42,161.53,162.67,163.85,165.04
190.98,192.08,193.2,194.35,195.46,196.62,197.72,198.87
259.9,261.02,262.18,263.37,264.58,265.68,266.86,268.02
330.31,331.46,332.6,333.81,334.96,336.12,337.29,338.48
401.05,402.21,403.39,404.59,405.76,406.94,408.13,409.23
470.96,472.13,473.27,474.4,475.55,476.73,477.9,479.09
541.99,543.15,544.31,545.48,546.66,547.83,549.03,550.22
612.82,614,615.15,616.24,617.4,618.6,619.79,620.96
682.76,683.92,685.1,686.25,687.45,688.64,689.76,690.92
