17.571,18.7,19.85,20.925,22.056,23.221,24.302,25.495
68.559,69.694,70.855,71.976,73.139,74.296,75.423,76.592
103.39,104.54,105.71,106.81,107.97,109.14,110.26,111.41
138.17,139.27,140.43,141.53,142.69,143.81,144.96,146.1
172.4,173.5,174.63,175.74,176.85,177.99,179.1,180.24
206.76,207.91,209.03,210.2,211.34,212.48,213.69,214.84
241.18,242.31,243.51,244.55,245.66,246.83,247.95,249.09
309.24,310.37,311.49,312.6,313.69,314.85,315.95,317.07
382,383.06,384.15,385.28,386.4,387.53,388.66,389.87
454.66,455.81,456.93,458.03,459.12,460.28,461.36,462.49
527.3,528.46,529.54,530.66,531.82,532.99,534.1,535.26
599.65,600.73,601.81,602.95,604.12,605.26,606.34,607.48
670.81,671.9,672.97,674.15,675.21,676.33,677.47,678.59
742.77,743.91,744.97,746.09,747.22,748.37,749.47,750.61
814.29,815.38,816.47,817.6,818.74,819.86,821.05,822.2
886.11,887.25,888.36,889.48,890.62,891.74,892.86,893.9
957.7,958.78,959.82,960.94,962.06,963.16,964.31,965.44
1030.1,1031.3,1032.4,1033.5,1034.6,1035.6,1036.8,1037.9
1080.5,1081.6,1082.7,1083.8,1084.9,1086,1087.2,1088.4
