NaN,1.096,0.183,0.234,0.10501,0.14901,0.257,NaN
NaN,0.892,0.057007,0.177,0.13201,0.121,0.0010086,0.46401
NaN,1.116,0.11901,0.021005,0.0020031,0.211,0.10201,0.17101
NaN,1.116,0.19701,0.131,0.15501,0.060003,0.073001,NaN
NaN,NaN,0.020009,0.29201,NaN,NaN,0.13501,NaN
NaN,1.137,0.125,0.048008,0.114,0.093006,0.22101,NaN
NaN,0.80101,0.082008,0.131,0.034006,0.152,NaN,0.39401
NaN,0.90101,0.21401,0.0020027,0.023008,0.061002,0.023009,0.571
NaN,0.816,0.13,0.25601,0.18701,NaN,0.353,NaN
NaN,0.85001,0.11601,0.089001,0.36901,NaN,NaN,NaN
NaN,NaN,0.060008,0.55801,0.377,NaN,NaN,NaN
NaN,1.065,0.16801,0.024,0.079,0.17501,0.23301,0.029005
