18.582,19.719,20.8,21.902,23.055,24.171,25.306,26.444
69.561,70.719,71.909,72.995,74.137,75.285,76.458,77.607
104.4,105.55,106.68,107.82,109,110.12,111.26,112.41
139.12,140.3,141.45,142.54,143.74,144.81,145.97,147.14
173.36,174.1,175.6,176.73,177.9,178.99,180.08,181.24
207.76,208.91,210.07,211.19,212.36,213.51,214.69,215.79
242.18,243.34,244.5,245.52,246.69,247.82,248.95,250.1
310.24,311.36,312.44,313.54,314.68,315.78,316.91,318.04
382.91,384.02,385.14,386.27,387.44,388.54,389.72,390.87
455.67,456.86,457.9,459,460.12,461.23,462.34,463.51
528.3,529.46,530.54,531.68,532.85,533.96,535.11,536.27
600.59,601.67,602.81,603.96,605.09,606.19,607.33,608.46
671.78,672.83,673.94,675.08,676.16,677.31,678.45,679.58
743.79,744.83,745.94,747.09,748.22,749.31,750.47,751.61
815.23,816.38,817.52,818.26,819.72,820.89,822.04,823.12
887.12,887.76,889.34,890.47,891.57,892.71,893.75,894.84
958.65,959.69,960.87,961.94,963.03,964.16,965.28,966.39
1031.2,1032.2,1033.3,1034.4,1035.5,1036.6,1037.7,1038.9
1081.5,1082.6,1083.7,1084.8,1085.9,1087.1,1088.2,1089.4
