date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737140.556851852,23.3399961143732,48.3470018953085,-250,2.19799687123304,3,1,0,23,-92,-250,0,5
737140.556851852,72.4389955401421,97.8209942579269,100,3.09999301385687,3,-1,22,0,-54,100,6,0
737140.556851852,122.723001614213,148.312995582819,25,6.05900113772805,6,1,20,17,7,25,0,0
737140.556851852,172.812993451953,198.688994720578,-50,6.64599441838072,7,1,3,14,28,-25,0,0
737140.556851852,222.817992791533,247.943002358079,300,2.50399248670874,3,-1,42,0,12,300,8,0
737140.556851852,272.622993215919,298.990995436907,125,3.14400150965957,3,-1,31,20,51,125,7,0
737140.556851852,323.815000802279,349.924002215266,-75,5.45800198172947,5,1,5,23,51,-75,0,0
737140.556851852,374.859996512532,401.10999494791,-10,5.3049969071144,5,-1,12,17,20,-10,0,0
737140.556851852,425.611994415522,451.464992389083,150,0.647999349712336,1,-1,17,0,26,75,13,0
737140.556851852,475.993998348713,502.051994204521,75,5.38799970125547,5,1,28,13,-31,37,0,0
737140.556851852,526.426002010703,551.891001686454,-200,0.391993447177811,1,1,0,22,-48,-200,0,10
737140.556851852,576.167997345328,602.153000235558,-125,1.76999377977336,2,-1,16,28,-55,-125,9,0
737140.556851852,626.471999287605,651.870000734925,-25,NaN,NaN,NaN,0,0,-25,-25,0,0
737140.556851852,676.693000271916,702.910993248224,0,NaN,NaN,NaN,0,0,0,0,0,0
737140.556851852,727.708002179861,753.469992801547,-300,1.15800233613845,2,1,0,42,4,-300,0,15
737140.556851852,778.215996176004,804.272996261716,10,4.02599949001888,4,-1,20,18,-4,10,3,0
737140.556851852,829.142002388835,855.295994505286,50,8.50499971472891,8,-1,20,6,-42,50,0,0
737140.556851852,879.287998750806,904.755000025034,-100,5.53799928975059,6,1,0,17,20,-100,0,0
737140.556851852,929.200994968414,954.812000691891,-350,0.453995724557899,1,1,11,52,-62,-350,0,13
737140.556851852,979.133001342416,1004.80999946594,0,5.86000195073575,6,-1,14,9,-34,0,0,0
737140.556851852,1029.60799410939,1055.25900162756,200,0.421999464750115,1,1,44,21,48,200,0,13
737140.556851852,1079.72099930048,1105.55699877441,-150,1.44699406706786,2,1,2,33,64,-150,0,16
737140.556851852,1129.85999509692,1155.73500059545,250,0.689001825805462,1,-1,39,0,-28,250,17,0
737140.556851852,1180.55199533701,1207.61699639261,350,2.21600042187492,2,-1,49,0,16,175,16,0
