NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,0,1,5,5,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,2
NaN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,4,6,6,6,5,5,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0,2,5,5,5,5,2,3,2,0,2,0,1,0,0,0,0
NaN,0,0,0,3,6,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2
NaN,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,5,3,1,1,0,0,0,0
NaN,0,5,5,5,4,1,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NaN,0,0,0,0,0,0,0,0,1,2,1,4,1,0,1,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,0,0,0,1,0
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NaN,0,0,0,0,5,5,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,3,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
NaN,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NaN,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,3,6,5,5,5,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NaN,0,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NaN,0,1,5,6,5,5,4,3,3,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
NaN,2,6,5,6,5,5,5,3,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0
