date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
736593.806111111,22.002998739481,46.9410046935081,-250,1.71100333941285,2,1,7,56,102,-250,0,12
736593.806111111,71.4469972997904,96.8119975179434,100,4.17100083315745,4,-1,29,20,40,100,1,0
736593.806111111,121.246998757124,146.882003545761,25,10.5180006542214,10,-1,30,0,-191,25,0,0
736593.806111111,171.622002124786,196.899002417922,-50,7.23299870574556,7,-1,17,17,-50,-50,0,0
736593.806111111,221.344001591206,246.828001365066,300,2.03999676776584,2,-1,63,0,-134,300,12,0
736593.806111111,271.560003608465,297.368000820279,125,3.27599670231575,3,-1,32,0,-101,125,6,0
736593.806111111,322.367995977402,348.328004032373,-75,4.49700437557476,5,-1,18,6,-167,-75,0,0
736593.806111111,373.196004331112,399.47700239718,-10,4.74099651956931,5,-1,17,0,-130,-10,0,0
736593.806111111,424.806004017591,450.60600489378,150,5.02400030911667,5,-1,43,0,-158,150,0,0
736593.806111111,475.515002757311,501.786002889276,75,5.40500260949193,5,-1,27,0,-111,75,0,0
736593.806111111,527.104996517301,552.944003418088,-200,5.89999892032938,6,1,0,45,124,-100,0,0
736593.806111111,578.160000219941,604.393995925784,-125,1.99400469304237,2,1,15,35,19,-125,0,14
736593.806111111,629.622998088598,655.986001342535,-25,6.35300124777132,6,-1,26,26,-29,-25,0,0
736593.806111111,681.2309961766,707.55000449717,0,5.87099631750607,6,1,3,18,104,0,0,0
736593.806111111,732.673002406955,758.552001044154,-300,1.64500454855443,2,1,0,76,240,-150,0,12
736593.806111111,783.629998192191,810.102003067732,10,8.00100509142794,8,1,0,19,144,10,0,0
736593.806111111,835.391002893448,861.798996850848,50,7.74300475478231,7,-1,20,0,-90,50,0,0
736593.806111111,887.04200014472,913.158002123237,-100,3.90799967313069,4,-1,11,22,-18,-100,2,0
736593.806111111,938.433996587992,964.435997977853,-350,1.31400495601702,2,1,0,51,2,-175,0,14
736593.806111111,989.933998882771,1016.1889962852,0,8.2430038604798,8,-1,5,10,38,0,0,0
736593.806111111,1041.57600402832,1067.41299927235,200,3.91000515520864,4,-1,45,2,-104,100,3,0
736593.806111111,1092.47000478208,1118.87299977243,-150,3.12500291943434,3,1,25,17,-214,-75,0,7
736593.806111111,1143.80299933255,1170.11300548911,250,1.92000501167786,2,-1,51,3,-86,250,11,0
736593.806111111,1195.24399973452,1221.174999699,350,1.43500502682582,2,-1,54,1,-28,350,14,0
