-250,-250,-250,-250,-250,-270,-276,-292,-300,-300,-294,-268,-236,-228,-212,-206,-190,-190,-184,-176,-176,-176,-176,-176,-176
100,100,100,100,100,100,82,76,70,70,70,64,64,64,58,58,58,58,58,58,52,52,52,52,60
25,25,25,25,25,25,25,39,51,59,59,59,59,59,47,27,27,27,21,21,15,15,9,9,9
-50,-50,-50,-50,-50,-34,-20,-14,-8,0,0,12,18,26,26,34,34,34,34,42,42,42,42,42,42
300,300,300,300,300,300,300,266,258,252,246,246,246,238,238,238,230,230,230,230,216,208,208,202,202
125,125,125,125,125,119,99,91,83,75,75,67,61,61,53,53,45,39,15,-1,-7,-19,-19,-19,-19
-75,-75,-75,-75,-75,-75,-75,-81,-101,-113,-119,-125,-125,-125,-145,-167,-179,-193,-199,-199,-199,-199,-199,-183,-177
-10,-10,-10,-10,-10,-10,-4,14,28,34,34,34,42,48,64,70,70,70,70,70,70,70,70,70,70
150,150,150,150,150,150,170,186,194,200,214,222,248,278,284,298,298,328,350,378,378,378,340,312,298
75,75,75,75,75,75,55,39,19,-1,-31,-69,-83,-97,-97,-97,-97,-115,-129,-129,-137,-137,-149,-179,-179
-200,-200,-200,-200,-200,-200,-194,-188,-188,-188,-188,-182,-162,-150,-144,-138,-138,-116,-116,-116,-108,-108,-102,-102,-102
-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-131,-153,-175,-183,-183,-183,-191,-191,-191,-191,-191,-191,-191,-191,-191
-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-41,-61,-67,-73,-73,-89,-97,-103,-115,-123,-157,-163,-169,-175
0,0,0,0,0,0,0,0,8,14,14,20,20,6,0,0,0,-8,-8,-14,-14,-14,-22,-22,-22
-300,-300,-300,-300,-330,-366,-366,-380,-380,-368,-336,-294,-258,-242,-200,-162,-156,-156,-148,-140,-132,-132,-132,-132,-132
10,10,10,10,10,10,-12,-34,-48,-60,-90,-90,-98,-98,-126,-132,-138,-144,-144,-144,-130,-130,-124,-124,-124
50,50,50,50,50,50,50,50,50,50,50,50,36,36,10,4,4,4,4,-2,-24,-58,-100,-124,-124
-100,-100,-100,-100,-100,-84,-84,-50,-16,-8,6,14,28,28,36,70,92,92,92,116,140,108,96,90,90
-350,-350,-350,-350,-342,-298,-260,-218,-184,-158,-116,-84,-56,-42,-42,-28,0,0,0,0,0,8,14,22,22
0,0,0,0,0,0,0,-38,-72,-96,-110,-136,-160,-160,-160,-166,-214,-260,-274,-274,-274,-266,-260,-260,-238
200,200,200,200,200,176,140,100,72,36,2,-16,-34,-48,-70,-84,-84,-84,-102,-118,-146,-152,-166,-198,-198
-150,-150,-150,-150,-150,-172,-218,-254,-254,-254,-274,-298,-298,-290,-290,-284,-242,-222,-208,-208,-208,-200,-224,-224,-224
250,250,250,224,184,150,106,74,42,4,-22,-34,-56,-100,-126,-146,-146,-162,-200,-222,-208,-202,-194,-186,-174
350,350,350,350,320,278,244,206,176,156,126,120,88,66,46,14,-4,-26,-34,-34,-48,-56,-56,-90,-96
