22.924,23.992,25.031,26.058,27.137,28.142,29.194,30.294,31.346,32.448,33.514,34.573,35.662,36.741,37.831,38.9,39.924,40.982,41.635,43.104,44.162,45.336,46.343,46.955,48.523
72.376,73.466,74.564,75.602,76.663,77.742,78.813,79.882,80.952,82.004,83.121,84.231,85.279,86.343,87.411,88.512,89.573,90.663,91.745,92.854,93.96,95.021,96.131,97.202,98.291
122.25,123.31,124.4,125.51,126.59,127.67,128.78,129.83,130.93,132.03,133.12,134.26,135.31,136.39,137.48,138.56,139.64,140.75,141.82,142.97,144.02,145.11,146.19,147.32,148.41
172.62,173.67,174.74,175.82,176.89,177.96,179.03,180.11,181.2,182.27,183.34,184.42,185.5,186.56,187.65,188.76,189.81,190.93,191.92,193.02,194.12,195.19,196.22,197.36,198.37
222.24,223.26,224.43,225.38,226.47,227.54,228.66,229.71,230.79,231.88,232.98,234.15,235.2,236.32,237.39,238.53,239.58,240.67,241.76,242.85,243.93,245.02,246.13,247.22,248.31
272.5,273.58,274.66,275.76,276.85,277.94,279.07,280.2,281.24,282.34,283.46,284.55,285.66,286.8,287.94,289.06,290.09,291.18,292.28,293.49,294.47,295.66,296.78,297.8,298.92
323.34,324.44,325.61,326.67,327.78,328.92,329.99,331.12,332.23,333.32,334.41,335.54,336.66,337.74,338.89,339.94,341.01,342.11,343.22,344.32,345.43,346.55,347.66,348.76,349.85
374.18,375.29,376.4,377.51,378.61,379.72,380.83,381.93,383.05,384.15,385.27,386.38,387.54,388.64,389.74,390.88,391.99,393.18,394.24,395.38,396.56,397.66,398.77,399.9,401.08
425.74,426.82,427.9,428.98,430.06,431.23,432.27,433.36,434.43,435.53,436.65,437.69,438.77,439.96,440.97,442.07,443.17,444.28,445.44,446.58,447.7,448.79,449.91,451.04,452.15
476.48,477.6,478.72,479.86,480.97,482.1,483.24,484.28,485.41,486.52,487.63,488.72,489.9,491.06,492.1,493.19,494.31,495.46,496.59,497.76,498.85,499.98,501.08,502.21,503.32
528.07,529.19,530.29,531.4,532.49,533.57,534.77,535.84,536.82,537.9,538.98,540.03,541.14,542.24,543.34,544.45,545.53,546.67,547.89,548.95,550.06,551.09,552.23,553.33,554.45
578.71,580.24,581.33,582.43,583.54,584.66,585.77,586.9,588.01,589.15,590.25,591.35,592.51,593.6,594.73,595.85,596.97,598.1,599.23,600.36,601.45,602.57,603.67,604.83,605.93
630.49,631.61,632.77,633.86,635.08,636.11,637.25,638.5,639.54,640.65,641.79,642.95,644.07,645.22,646.39,647.47,648.61,649.82,650.81,651.97,653.03,654.16,655.25,656.36,657.48
682.17,683.3,684.44,685.57,686.68,687.84,688.96,690.11,691.23,692.38,693.5,694.63,695.79,696.96,697.99,699.08,700.2,701.36,702.45,703.55,704.65,705.76,706.4,707.96,709.09
733.6,734.69,735.8,736.9,738,739.12,740.2,741.28,742.39,743.56,744.61,745.72,746.9,747.93,749.05,750.15,751.3,752.36,753.47,754.55,755.65,756.74,757.83,758.96,760.02
784.62,785.76,786.89,788,789.1,790.27,791.36,792.49,793.63,794.76,795.87,797,798.11,799.33,800.42,801.56,802.6,803.72,804.88,806,807.13,808.33,809.39,810.52,811.65
836.35,837.46,838.68,839.78,840.85,841.97,843.09,844.23,845.35,846.49,847.62,848.75,849.87,850.98,852.14,853.2,854.33,855.46,856.59,857.72,858.85,860.02,861.1,862.24,863.36
888.05,889.27,890.38,891.47,892.59,893.7,894.78,895.88,897,898.09,899.16,900.27,901.37,902.48,903.58,904.71,905.87,906.9,908,909.17,910.22,911.33,912.45,913.58,914.69
939.34,940.4,941.46,942.56,943.69,944.69,945.81,946.93,948.04,949.17,950.25,951.4,952.51,953.66,954.78,955.96,957.04,958.18,959.31,960.44,961.55,962.7,963.76,964.9,965.97
990.82,991.96,993.08,994.22,995.34,996.48,997.6,998.74,999.92,1001,1002.1,1003.2,1004.3,1005.5,1006.6,1007.7,1008.8,1009.9,1011.1,1012.2,1013.3,1014.4,1015.5,1016.6,1017.7
1042.6,1043.6,1044.8,1045.9,1047,1048,1049.1,1050.1,1051.2,1052.3,1053.5,1054.6,1055.7,1056.8,1057.9,1059,1060.1,1061.2,1062.3,1063.4,1064.5,1065.6,1066.7,1067.8,1068.9
1093.4,1094.5,1095.7,1096.9,1098,1099.1,1100.2,1101.4,1102.5,1103.7,1104.8,1105.9,1107.1,1108.1,1109.2,1110.4,1111.5,1112.6,1113.7,1114.8,1116,1117.1,1118.2,1119.4,1120.4
1144.7,1145.8,1146.8,1147.9,1149,1150.1,1151.3,1152.4,1153.6,1154.7,1155.9,1157,1158.1,1159.2,1160.4,1161.5,1162.6,1163.8,1164.9,1166,1167.1,1168.3,1169.4,1170.6,1171.7
1196.1,1197.2,1198.2,1199.4,1200.4,1201.5,1202.5,1203.6,1204.7,1205.9,1207,1208.1,1209.2,1210.3,1211.5,1212.6,1213.8,1214.9,1216,1217.1,1218.2,1219.4,1220.5,1221.6,1222.7
