NaN,NaN,0.032005,0.31101,0.5,0.835,NaN,NaN
NaN,0.497,0.032004,0.063997,0.106,0.073997,0.094996,0.22
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.605,0.040997,0.057999,0.451,1.025,0.358,0.076
NaN,NaN,NaN,NaN,0.952,0.763,0.898,NaN
NaN,NaN,0.77701,0.221,0.026996,0.151,0.073001,0.0089995
NaN,0.87,0.147,0.497,0.217,0.059997,0.019005,NaN
NaN,0.492,0.0029998,0.051997,0.43,0.214,0.267,0.412
NaN,NaN,NaN,0.837,0.051997,0.923,NaN,NaN
NaN,NaN,0.692,0.236,0.589,NaN,NaN,NaN
NaN,NaN,NaN,0.975,NaN,0.24,NaN,NaN
NaN,0.48101,0.159,0.157,0.277,0.103,NaN,NaN
