29.969,31.12,31.75,33.385,34.636,35.703,36.766,37.896
66.833,67.933,68.967,70.051,71.172,72.265,73.375,74.476
103.91,105.09,106.18,107.3,108.45,109.65,110.73,111.83
141.25,142.42,143.62,144.74,145.89,147.08,148.29,149.36
178.81,179.89,181.04,182.19,183.3,184.44,185.59,186.65
216.1,217.22,218.4,219.52,220.68,221.78,222.9,224.06
253.33,254.44,255.58,256.68,257.85,258.92,260.04,261.19
290.39,291.58,292.67,293.8,294.94,296.06,297.18,298.31
327.88,329.04,330.15,331.31,332.44,333.6,334.75,335.82
365.22,366.36,367.48,368.59,369.71,370.85,371.96,373.05
402.34,403.44,404.65,405.8,406.96,408.09,409.26,410.36
439.84,440.94,442.1,443.15,444.24,445.35,446.49,447.6
