NaN,NaN,0.801,NaN,0.255,0.946,0.257,NaN
NaN,NaN,0.441,0.0020052,0.031,0.536,0.128,0.43501
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.039001,0.729,0.642,NaN
NaN,NaN,NaN,NaN,0.34301,0.567,0.893,NaN
NaN,NaN,0.373,0.21301,0.81501,0.049003,0.048009,NaN
NaN,NaN,0.704,0.148,NaN,0.14201,0.94801,NaN
NaN,NaN,0.39501,0.047001,0.12,0.29801,0.176,0.1
NaN,NaN,NaN,NaN,NaN,0.717,0.17301,0.156
NaN,1.1,0.37701,0.012005,0.203,0.346,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.118,0.15301
NaN,0.58001,0.027009,0.014004,0.066006,0.123,0.22301,0.0020034
