date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737264.771909722,56.8170022219419,83.5249945521355,100,NaN,NaN,NaN,0,0,100,100,0,0
737264.771909722,141.610004380345,167.252995446324,-200,4.46599726116983,5,1,0,4,-176,-200,0,0
737264.771909722,224.985995516181,251.715995371342,-100,6.78600196480693,7,-1,1,0,-106,-100,0,0
737264.771909722,310.130001604557,336.924998089671,200,6.84999885475554,7,-1,1,0,194,200,0,0
