17.999,19.188,20.299,21.446,22.538,23.663,24.796,25.91
68.835,70.003,71.099,72.328,73.408,74.571,75.685,76.847
102.43,103.56,104.66,105.78,106.92,108.1,109.17,110.29
135.6,136.75,137.82,139,140.1,141.22,142.39,143.54
169.14,170.21,171.3,172.45,173.57,174.75,175.84,177.02
202.65,203.84,205.01,206.17,207.3,208.48,209.58,210.67
236.32,237.49,238.61,239.74,240.87,242.04,243.2,244.28
304.22,305.33,306.42,307.6,308.73,309.88,311.03,312.23
377.81,378.89,380.02,381.2,382.23,383.34,384.49,385.55
451.52,452.67,453.81,454.97,456.07,457.23,458.38,459.49
525.51,526.71,527.91,529.12,530.24,531.4,532.61,533.73
599.78,600.93,602.06,603.19,604.28,605.41,606.46,607.57
672.86,674,675.17,676.25,677.35,678.43,679.54,680.67
747.09,748.26,749.42,750.54,751.71,752.85,754.02,755.15
821.88,823.05,824.24,825.35,826.53,827.6,828.75,829.83
895.97,897.1,898.25,899.46,900.55,901.71,902.84,903.97
969.91,971.1,972.23,973.42,974.5,975.6,976.74,977.84
1043.7,1044.9,1046.1,1047.2,1048.3,1049.5,1050.7,1051.8
1095.7,1096.8,1098,1099.2,1100.3,1101.5,1102.6,1103.8
