24.844,26.012,27.116,28.27,29.484,30.134,31.696,32.846
59.168,60.299,61.454,62.595,63.737,64.86,65.991,67.148
93.639,94.786,95.939,97.114,98.255,99.427,100.56,101.67
128.75,129.94,131.15,132.23,133.43,134.6,135.77,136.94
163.75,164.96,166.14,167.35,168.47,169.64,170.79,171.94
198.57,199.71,200.87,202,203.15,204.34,205.43,206.58
268.12,269.23,269.9,271.49,272.63,273.77,274.92,276.05
336.76,337.9,339.12,340.27,341.42,342.61,343.83,344.99
406.59,407.68,408.85,409.99,411.09,412.2,413.39,414.47
475.79,476.99,478.14,479.32,480.52,481.75,482.91,484.09
545.95,547.16,548.36,549.55,550.76,551.87,553.04,554.21
615.17,616.35,617.58,618.64,619.79,620.96,622.16,623.24
685.66,686.83,688.02,689.17,690.27,691.46,692.6,693.76
