30.251,31.333,32.475,33.585,34.739,35.864,36.961,38.057
67.098,68.141,69.218,70.302,71.336,72.462,73.588,74.68
103.81,104.9,106.03,107.21,108.3,109.44,110.59,111.7
140.89,141.99,143.14,144.28,145.37,146.48,147.59,148.69
178.26,179.44,180.53,181.68,182.81,183.93,185.12,186.22
215.6,216.72,217.88,218.98,220.11,221.25,222.35,223.53
252.94,254.09,255.17,256.34,257.52,258.57,259.71,260.84
290.07,291.21,292.3,293.43,294.54,295.67,296.87,297.96
327.2,328.28,329.45,330.58,331.74,332.9,334.02,335.16
364.92,366.01,367.16,368.24,369.4,370.58,371.68,372.82
402.01,403.13,404.29,405.49,406.6,407.79,408.87,410.04
439.43,440.59,441.68,442.82,443.92,445.08,446.21,447.39
