date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
736609.802013889,23.6540056765079,49.828003719449,250,0.131004764800309,1,-1,33,0,26,125,19,0
736609.802013889,74.0680050104856,99.9330025166273,-100,1.98299989271618,2,1,0,12,-16,-100,0,6
736609.802013889,124.624007195234,151.185007765889,-25,3.88300765848544,4,-1,2,1,-31,-13,2,0
736609.802013889,175.721004232764,201.882006973028,50,1.15800438904262,1,-1,9,1,-8,50,7,0
736609.802013889,225.851007923484,252.33000330627,-300,1.54100158215442,2,1,0,39,-32,-150,0,11
736609.802013889,277.222002670169,304.381008446217,-125,2.00800827432249,2,1,1,12,-51,-63,0,7
736609.802013889,329.608009010553,356.47600851953,75,1.79300874007458,2,-1,12,0,-1,75,7,0
736609.802013889,381.418007612228,408.027006313205,10,2.48000824224437,3,-1,7,0,-42,10,5,0
736609.802013889,432.977001741529,460.15800498426,-150,1.86200129795179,2,1,0,14,-48,-75,0,8
736609.802013889,485.497004538774,512.430000677705,-75,2.54800339722715,3,-1,4,0,-103,-38,3,0
736609.802013889,537.474000826478,564.904006943107,200,1.11700341796677,2,-1,29,1,-2,200,16,0
736609.802013889,590.214008465409,618.052008748055,125,1.20400515354413,2,-1,22,0,-25,62,11,0
736609.802013889,643.901999294758,671.936005353928,25,3.97099968302064,4,-1,5,1,-1,12,3,0
736609.802013889,697.313005104661,725.191007182002,0,5.17500218105852,5,-1,3,1,-14,0,0,0
736609.802013889,750.338004156947,777.071001380682,300,1.05200006019732,1,-1,43,0,14,300,16,0
736609.802013889,801.93900167942,828.888000547886,-10,2.67099906063231,3,-1,6,0,-52,-5,4,0
736609.802013889,853.935008123517,881.429005041718,-50,4.21000339329476,4,-1,5,2,-70,-50,2,0
736609.802013889,905.977001041174,932.729008421302,100,1.05700596976385,1,-1,18,0,-22,100,10,0
736609.802013889,956.797003000975,981.583008170128,350,1.09300069892197,2,-1,49,0,8,350,18,0
736609.802013889,1005.19600622356,1030.35900592804,0,6.04200724745169,6,1,1,3,14,0,0,0
736609.802013889,1054.1380058974,1079.65500690043,-200,1.59800567878119,2,1,1,27,-12,-200,0,11
736609.802013889,1103.98400388658,1129.57400791347,150,1.14600874019379,2,-1,23,1,0,150,17,0
736609.802013889,1153.72400768101,1179.6340059489,-250,0.739004080416635,1,1,2,32,-38,-250,0,22
736609.802013889,1205.04700429738,1231.17900900543,-350,0.802001556643518,1,1,1,44,-46,-175,0,20
