23.464,24.459,25.509,26.589,27.656,28.66,29.699,30.801,31.879,32.969,34.061,35.154,36.266,37.322,38.408,39.476,40.599,41.719,42.822,43.919,45.028,46.068,47.181,48.342,49.383
73.121,74.205,75.237,76.329,77.466,78.509,79.578,80.771,81.788,82.878,83.983,85.018,86.099,87.168,88.287,89.413,90.447,91.638,92.832,93.875,94.976,96.094,97.127,98.259,99.347
122.98,124.05,125.08,126.15,127.24,128.35,129.4,130.45,131.53,132.63,133.74,134.81,135.89,137.03,138.11,139.18,140.33,141.37,142.48,143.56,144.67,145.78,146.84,147.97,149.06
172.79,173.87,174.95,176.05,177.22,178.28,179.39,180.47,181.57,182.67,183.76,184.88,185.98,187.05,188.15,189.29,190.47,191.65,192.72,193.85,194.97,196.09,197.21,198.34,199.48
223.51,224.56,225.6,226.68,227.7,228.79,229.88,230.98,232.15,233.22,234.32,235.45,236.56,237.76,238.89,240,241.15,242.29,243.45,244.55,245.69,246.89,248.16,249.21,250.34
274.35,275.45,276.63,277.76,278.98,280.05,281.11,282.24,283.32,284.57,285.67,286.77,287.84,288.96,290.02,291.09,292.19,293.29,294.36,295.46,296.57,297.68,298.77,299.85,300.92
325.33,326.49,327.55,328.73,329.92,331.03,332.26,333.43,334.45,335.53,336.62,337.69,338.83,339.92,341.05,342.05,343.15,344.25,345.37,346.48,347.6,348.71,349.81,350.9,351.98
375.86,376.93,377.99,379.18,380.24,381.46,382.69,383.69,384.77,385.86,386.99,388.06,389.17,390.29,391.38,392.44,393.58,394.68,395.79,396.95,398.09,399.22,400.39,401.39,402.51
426.6,427.59,428.67,429.75,430.85,432,433.22,434.21,435.31,436.44,437.53,438.64,439.72,440.82,441.93,442.94,444.03,445.12,446.22,447.32,448.41,449.52,450.67,451.72,452.82
476.62,477.71,478.84,480.01,481.09,482.18,483.32,484.45,485.54,486.63,487.81,488.97,490.06,491.15,492.27,493.38,494.48,495.59,496.69,497.79,498.86,499.93,501.02,502.15,503.23
526.95,528.02,529.18,530.15,531.3,532.37,533.48,534.59,535.76,536.85,537.95,539.08,540.3,541.28,542.43,543.46,544.61,545.74,546.85,547.95,549.11,550.2,551.27,552.47,553.47
577.37,578.51,579.66,580.83,581.94,582.99,584.09,585.19,586.32,587.51,588.64,589.75,590.91,592.11,593.22,594.36,595.63,596.71,597.81,598.95,600.14,601.26,602.34,603.43,604.55
629.06,630.16,631.28,632.42,633.59,634.81,636,637.08,638.25,639.37,640.42,641.56,642.77,643.92,645.1,646.27,647.46,648.62,649.78,650.94,652.12,653.32,654.43,655.69,656.78
681.73,682.85,684.06,685.2,686.26,687.39,688.5,689.61,690.77,691.88,693.04,694.24,695.4,696.54,697.7,698.84,700.06,701.18,702.31,703.47,704.59,705.74,706.85,707.98,709.12
733.63,734.74,735.83,736.92,737.99,739.12,740.33,741.48,742.52,743.62,744.76,745.9,747.06,748.21,749.33,750.52,751.67,752.83,753.94,755.08,756.22,757.38,758.56,759.74,760.94
785.94,787.06,788.2,789.46,790.57,791.83,792.88,794.07,795.26,796.45,797.62,798.85,800.1,801.21,802.5,803.62,804.85,805.99,807.25,808.35,809.54,810.7,811.86,812.99,814.15
838.89,840.02,841.15,842.31,843.41,844.5,845.67,846.75,847.9,849.12,850.27,851.52,852.63,853.79,854.94,856.11,857.31,858.54,859.81,861.11,862.23,863.38,864.57,865.74,866.97
891.83,892.96,894.17,895.32,896.44,897.67,898.86,899.97,901.12,902.26,903.47,904.65,905.82,907.03,908.25,909.36,910.5,911.77,912.91,914.07,915.25,916.48,917.59,918.76,919.91
944.93,946.08,947.22,948.3,949.5,950.6,951.69,952.81,954.01,955.12,956.25,957.47,958.62,959.82,961.02,962.29,963.56,964.73,965.95,967.08,968.23,969.42,970.63,971.79,973.04
998.19,999.39,1000.4,1001.6,1002.8,1004.1,1005.1,1006.3,1007.4,1008.6,1009.7,1010.9,1012.1,1013.3,1014.5,1015.7,1017,1018.1,1019.4,1020.5,1021.6,1022.8,1024,1025.2,1026.4
1051.2,1052.4,1053.5,1054.6,1055.8,1056.9,1058,1059.2,1060.3,1061.5,1062.6,1063.8,1064.9,1066.1,1067.2,1068.4,1069.7,1070.9,1072.1,1073.3,1074.4,1075.6,1076.8,1078,1079.2
1103.9,1105,1106.1,1107.2,1108.4,1109.5,1110.7,1111.8,1113,1114.2,1115.4,1116.4,1117.5,1118.6,1119.8,1120.9,1122.1,1123.2,1124.3,1125.4,1126.6,1127.8,1129,1130,1131.1
1155.6,1156.7,1157.9,1159,1160.2,1161.3,1162.5,1163.6,1164.7,1165.9,1167,1168.2,1169.4,1170.6,1171.6,1172.8,1174,1175.3,1176.5,1177.7,1178.9,1180.1,1181.3,1182.6,1183.7
1208.8,1210,1211.2,1212.3,1213.5,1214.6,1215.7,1216.9,1218,1219.2,1220.3,1221.5,1222.8,1223.9,1225,1226.1,1227.3,1228.4,1229.6,1230.7,1232,1233.1,1234.2,1235.4,1236.6
