date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737260.678877315,30.2580032497644,37.8960024565458,100,0.550000266550342,1,-1,24,1,-62,100,18,0
737260.678877315,70.2020030468702,77.9210016131401,-200,0.389007173056598,1,1,1,32,22,-200,0,22
737260.678877315,110.70500202477,118.601006269455,0,2.62900607108895,3,-1,8,3,-38,0,8,0
737260.678877315,151.53000690043,159.463005512953,100,0.42100059902441,1,-1,18,0,-24,100,13,0
737260.678877315,192.380006611347,200.463004410267,0,1.44100664078724,2,-1,4,1,-18,0,4,1
737260.678877315,233.592003956437,241.289005056024,200,0.464006876587518,1,-1,30,0,8,200,22,0
737260.678877315,274.045003205538,282.137003168464,-100,0.513005854489165,1,1,0,14,2,-100,0,13
737260.678877315,315.183001756668,323.259009048343,200,0.472001012443798,1,-1,21,0,54,200,16,0
737260.678877315,356.269009038806,364.341003075242,0,1.48800137019134,2,-1,3,0,-20,0,3,0
737260.678877315,397.634002938867,405.538999289274,-100,0.530004087449925,1,1,0,10,-32,-100,0,10
737260.678877315,438.521007075906,446.704004332423,0,1.6580045201772,2,1,2,4,14,0,1,3
737260.678877315,479.937006533146,487.99200206995,-200,0.457008887766278,1,1,0,16,-86,-200,0,12
