29.35,30.606,31.952,33.288,34.528,35.828,37.092,38.423
70.396,71.742,73.056,74.392,75.67,76.996,78.31,79.604
111.26,112.61,113.85,115.16,116.44,117.77,119.05,120.37
151.56,152.93,154.25,155.56,156.78,158.08,159.34,160.64
190.14,191.47,192.69,194.01,195.27,196.54,197.86,199.91
231.8,233.16,234.46,235.69,237.02,238.26,239.61,240.84
312.07,313.33,314.65,315.97,317.29,318.59,319.87,321.16
390.43,391.7,392.97,394.3,395.55,396.89,398.14,399.47
468.46,469.74,471.03,472.31,473.57,474.93,476.25,477.58
546.88,548.19,549.53,550.83,552.15,553.44,554.74,556.03
625.02,626.35,627.56,628.87,630.14,631.41,632.74,633.99
702.97,704.26,705.53,706.79,708.15,709.39,710.71,712
782.21,783.63,784.83,786.18,787.42,788.68,789.99,791.27
