NaN,0.475,0.244,0.708,1.158,0.091,0.546,NaN
NaN,0.399,0.115,0.179,0.373,0.215,0.223,NaN
NaN,NaN,0.401,0.989,1.012,NaN,NaN,NaN
NaN,0.528,0.087998,0.045999,0.152,NaN,NaN,NaN
NaN,0.936,NaN,NaN,NaN,NaN,0.549,0.445
NaN,0.465,0.103,0.615,0.251,0.016995,0.027996,0.61
NaN,0.54,0.034996,0.492,NaN,NaN,NaN,NaN
NaN,0.611,0.013003,NaN,1.126,0.206,0.0020026,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.528,0.162,0.96299,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.371,NaN,NaN,NaN
NaN,0.403,0.001997,0.508,0.817,0.033001,NaN,0.054995
