28.276,29.485,30.778,32.078,33.422,34.676,35.988,37.277
69.225,70.575,71.911,73.236,74.532,75.842,77.224,78.455
110.12,111.43,112.77,114.03,115.33,116.66,117.92,119.21
150.33,151.72,153.1,154.41,155.72,156.95,158.24,159.5
189.07,190.31,191.61,192.85,194.17,195.44,196.73,198.03
230.65,231.97,233.39,234.54,235.85,237.18,238.43,239.77
310.81,312.23,313.5,314.83,316.12,317.45,318.75,320.11
389.3,390.6,391.86,393.16,394.44,395.75,397.06,398.33
467.28,468.59,469.88,471.25,472.47,473.73,475.1,476.41
545.63,547.1,548.36,549.71,550.99,552.37,553.61,554.9
623.91,625.24,626.49,627.72,629.03,630.29,631.56,632.9
701.81,703.1,704.43,705.72,706.98,708.29,709.57,710.88
781.12,782.38,783.75,785.01,786.34,787.6,788.86,790.15
