100,80,44,28,22,0,-16,-16
-200,-172,-130,-110,-86,-68,-48,-40
0,0,8,2,-4,-4,-4,-4
100,72,34,14,6,6,6,6
0,-8,-8,-8,-8,-8,-16,-10
200,164,108,78,46,20,8,0
-100,-72,-36,-20,-20,-20,-20,-20
200,178,130,130,124,96,62,62
0,0,0,0,0,0,0,0
-100,-80,-68,-54,-54,-54,-54,-54
0,0,0,0,8,8,8,8
-200,-178,-148,-136,-108,-100,-100,-106
