20.619,21.794,22.996,24.19,25.4,26.615,27.824,29.115
75.155,76.464,77.82,79.1,80.391,81.618,82.912,84.179
114.6,115.92,116.74,118.52,119.74,121,122.24,122.97
154.18,155.54,156.89,158.15,159.42,160.72,162.05,163.25
193.69,194.95,196.24,197.5,198.77,200,201.25,202.58
234.14,235.55,236.96,238.3,239.6,240.92,242.26,243.56
274.21,275.45,276.82,278.01,279.24,280.51,281.75,283.06
354.71,356.1,357.45,358.79,360.11,361.44,362.72,364.04
441.97,443.27,444.63,445.84,447.12,448.45,449.73,451.04
531.96,533.25,534.57,534.83,537.14,538.46,539.76,541.02
628.29,629.75,631.12,632.5,633.86,635.19,636.59,637.85
722.23,723.53,724.81,726.04,727.28,728.53,729.77,731.01
815.49,816.72,818.06,819.38,820.71,821.99,823.25,824.56
907.83,909.16,910.48,911.77,913.1,914.44,915.66,916.88
1002.3,1003.6,1004.8,1006.1,1007.4,1008.7,1009.9,1011.3
1096.7,1098,1099.3,1100.6,1101.9,1103.2,1104.5,1105.8
1192,1193.4,1194.7,1196.1,1197.4,1198.8,1200.1,1201.5
1286.1,1287.4,1288.7,1289.9,1291.1,1292.4,1293.6,1294.8
1347.5,1348.8,1350.1,1351.4,1352.7,1354.1,1355.4,1356.8
