31.729,32.984,34.228,35.444,36.695,37.903,39.102,40.343
72.764,73.99,75.227,76.428,77.628,78.906,80.064,81.31
113.62,114.86,116.1,117.35,118.57,119.84,121.09,122.35
154.77,155.99,157.23,158.44,159.75,160.98,162.2,163.46
196.31,197.59,198.8,200.04,201.28,202.59,203.84,205.07
237.59,238.82,240.03,241.29,242.48,243.69,244.9,246.11
278.86,280.18,281.46,282.71,283.96,285.26,286.56,287.86
321.19,322.3,323.57,324.79,326.04,327.23,328.47,329.71
362.65,363.95,365.19,366.43,367.69,368.98,370.26,371.46
404.05,405.37,406.65,407.9,409.2,410.45,411.69,412.95
445.7,446.96,448.24,449.55,450.8,452.06,453.49,454.61
487.15,488.44,489.73,490.99,492.24,493.47,494.72,496.03
