date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff
737138.732569444,22.4449999630451,47.4460009485483,250,1.97399850964575,2,-1,27,0,66
737138.732569444,71.1550053209066,95.9370072931051,-100,2.73300196349737,3,1,0,20,42
737138.732569444,119.831999391317,144.616002961993,-25,4.30399938154005,5,1,0,2,-11
737138.732569444,168.751005828381,193.864005804062,50,3.83799970149994,4,1,1,2,56
737138.732569444,219.163003563881,244.326999038458,-300,1.66300420510379,2,1,2,41,-20
737138.732569444,268.4660051018,293.54300647974,-125,1.53499979340995,2,1,2,23,19
737138.732569444,317.523001134396,342.535005882382,75,3.24700042593031,4,-1,2,0,59
737138.732569444,366.555002331734,391.765004396439,10,3.57699962675542,4,-1,2,7,38
737138.732569444,415.801999345422,440.912001952529,-150,3.19900633501675,3,1,0,16,-46
737138.732569444,464.941000565886,489.937002584338,-75,8.0599992996431,8,1,0,1,-69
737138.732569444,514.125998318195,539.6340072155,200,1.27500066161156,2,-1,28,1,10
737138.732569444,563.716998696327,589.062998816371,125,2.31200004184211,3,-1,4,0,97
737138.732569444,613.228005543351,638.883006200194,25,1.71599905204494,2,1,1,2,31
737138.732569444,663.091997802258,688.365004956722,0,2.34899934398709,3,1,1,4,22
737138.732569444,712.527004256845,738.042003661394,300,1.20200357639987,2,-1,29,0,88
737138.732569444,762.218999862671,787.719998136163,-10,2.63599864613934,3,1,2,1,-18
737138.732569444,811.783999577165,837.305999547243,-50,2.93800416028535,3,1,0,4,-24
737138.732569444,861.565000936389,886.875002458692,100,3.54400706052547,4,-1,4,0,72
737138.732569444,911.07700355351,936.904000863433,350,1.14300098025706,2,-1,37,0,92
737138.732569444,961.172004416585,986.119998246431,0,4.15900418746605,4,1,1,3,18
737138.732569444,1010.20400561392,1036.60499900579,-200,0.942999895574758,1,1,2,34,24
737138.732569444,1060.91800332069,1086.29800044,150,2.34500589537492,3,-1,5,0,114
737138.732569444,1110.73500327766,1136.17900125682,-250,0.295006913300313,1,1,0,37,10
737138.732569444,1160.36499962211,1185.59100441635,-350,1.18199884355272,2,1,3,60,62
