250,250,282,320,336,336,300,270,250,228,196,154,114,108,108,80,80,80,72,66,66,66,66,66,58
-100,-100,-100,-100,-64,-40,-6,22,22,44,44,44,44,44,44,44,52,60,60,60,60,60,60,60,60
-25,-25,-25,-25,-25,-25,-25,-43,-43,-43,-43,-43,-43,-43,-43,-65,-65,-65,-65,-43,-43,-43,-43,-43,-43
50,50,20,6,6,6,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-24,-24,-24
-300,-300,-256,-234,-212,-192,-172,-154,-138,-112,-104,-66,-50,-28,-28,-6,-6,0,30,30,30,30,30,30,30
-125,-125,-125,-125,-103,-81,-81,-81,-49,-49,-49,-35,-35,-35,-21,-21,-21,-29,-29,-29,-29,-29,-29,-29,-29
75,75,61,53,41,41,29,29,29,9,9,9,-3,-3,-3,-11,-11,-11,-5,-5,-5,-5,-5,-5,-5
10,10,-6,-6,-6,-14,-14,-14,-20,-20,-20,-20,-20,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12
-150,-150,-130,-102,-80,-66,-54,-48,-34,-26,-10,-10,2,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-75,-75,-75,-47,-33,-25,-31,-37,-37,-37,-37,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31
200,200,178,156,132,112,78,78,48,24,10,2,-12,-12,-12,-32,-32,-48,-48,-48,-62,-62,-78,-78,-78
125,125,105,69,49,35,11,-3,-3,-11,-29,-29,-29,-51,-51,-51,-43,-43,-35,-35,-35,-35,-35,-35,-41
25,25,25,25,25,25,25,25,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,0,18,26,26,40,40,56,56,56,56,42,42,42,42,34,34,34,34,34,34,34,34,34,34
300,300,278,246,212,182,140,106,78,50,30,-12,-54,-88,-96,-96,-74,-68,-54,-54,-46,-46,-46,-46,-46
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-18,-18,-18,-18,-18,-12,-12,-12
-50,-50,-64,-80,-86,-100,-100,-100,-106,-120,-120,-82,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54
100,100,70,40,8,2,-30,-30,-42,-50,-56,-56,-56,-56,-56,-56,-56,-44,-44,-44,-44,-44,-44,-44,-44
350,350,308,278,236,194,160,122,116,94,72,48,48,34,34,14,14,14,22,22,22,22,22,22,22
0,0,14,26,26,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,40,40,40,40,40
-200,-192,-158,-134,-108,-80,-60,-30,0,0,0,18,18,18,32,32,32,38,52,52,52,80,74,54,54
150,144,108,72,38,16,-6,-14,-22,-22,-34,-34,-34,-34,-34,-42,-42,-42,-50,-50,-50,-50,-42,-42,-42
-250,-250,-242,-204,-168,-130,-94,-66,-24,-2,12,30,52,80,92,98,98,98,92,86,86,92,92,92,92
-350,-336,-304,-268,-242,-204,-158,-116,-88,-60,-46,-46,-30,-30,-16,-16,-16,-10,-2,-2,-2,-2,-2,-2,-2
