date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff
736607.810555556,23.4939984977245,49.2919977754354,250,1.39799353551643,2,1,25,24,246
736607.810555556,74.2689996957779,100.346991419792,-100,0.932996043324238,1,1,0,15,-2
736607.810555556,125.251996144652,151.54100060463,-25,5.82699552380654,6,1,2,7,7
736607.810555556,176.920997723937,203.290991485119,50,4.11300096297055,4,-1,8,3,18
736607.810555556,228.450993821025,254.794996976852,-300,0.909996931790374,1,1,4,46,-8
736607.810555556,280.099999532104,306.519993022084,-125,1.2519985804538,2,1,0,15,-21
736607.810555556,331.931995600462,358.377999812365,75,1.24699145185878,2,-1,8,3,45
736607.810555556,383.586996048689,409.915992245078,10,2.92299790227844,3,1,9,6,-12
736607.810555556,435.165000334382,461.705994978547,-150,0.904994419819559,1,1,0,24,14
736607.810555556,487.084996327758,513.485999777913,-75,3.5420008534129,4,-1,6,12,-35
736607.810555556,538.903997093439,565.244992822409,200,1.23099444519903,2,-1,31,0,-24
736607.810555556,590.61300046742,617.167996242642,125,1.71599397611863,2,-1,24,2,-29
736607.810555556,642.444996535778,668.94100047648,25,2.89799932419555,3,-1,7,0,-25
736607.810555556,694.281991571188,720.700999349356,0,10.8019949399168,10,1,0,2,14
736607.810555556,746.045993641019,772.589995712042,300,0.917997317315894,1,-1,44,0,-4
736607.810555556,797.878995537758,824.225000292063,-10,3.40099298274436,3,-1,5,4,-22
736607.810555556,849.487999454141,876.068000122905,-50,1.45099741769081,2,-1,6,13,0
736607.810555556,901.537998765707,928.00699621439,100,3.07199397731165,3,-1,11,0,22
736607.810555556,954.089001193643,980.833997949958,350,1.43299482917064,2,1,43,5,88
736607.810555556,1006.47499747574,1033.07799138129,0,2.17099756895914,2,1,2,11,66
736607.810555556,1058.69199447334,1085.13399548829,-200,1.5300002561853,2,1,0,30,16
736607.810555556,1110.22900119424,1136.99899278581,150,0.940993877404253,1,-1,54,17,-124
736607.810555556,1162.33299337327,1188.63800056279,-250,1.24099871743238,2,1,0,29,-46
736607.810555556,1214.00099918246,1240.62099158764,-350,1.02299705350015,1,1,0,45,-24
