18.307,19.453,20.586,21.71,22.837,23.925,24.99,26.156
66.895,68.056,69.094,70.173,71.253,72.342,73.476,74.508
99.276,100.35,101.45,102.44,103.53,104.71,105.78,106.89
131.6,132.7,133.86,134.99,136.1,137.22,138.37,139.47
164.57,165.71,166.73,167.81,168.91,170.08,171.14,172.24
196.84,197.92,199.02,200.12,201.25,202.33,203.45,204.61
229.31,230.38,231.45,232.54,233.69,234.79,235.9,236.97
295.07,296.26,297.49,298.6,299.79,300.97,302.18,303.34
367.71,368.8,370,371.12,372.28,373.38,374.5,375.66
440.16,441.39,442.63,443.83,445.12,446.25,447.45,448.68
514.05,515.19,516.29,517.44,518.53,519.62,520.72,521.8
587.16,588.34,589.47,590.6,591.73,592.94,594.06,595.33
660.36,661.44,662.61,663.68,664.84,665.95,667.09,668.26
732.51,733.72,734.76,735.88,737.05,738.1,739.22,740.29
805.64,806.83,808.07,809.24,810.33,811.48,812.62,813.71
879.2,880.41,881.54,882.72,883.85,884.99,886.13,887.28
951.89,953.18,954.3,955.41,956.57,957.8,958.89,960.08
1025.1,1026.2,1027.4,1028.5,1029.5,1030.7,1031.9,1033
1075.4,1076.5,1077.7,1078.8,1079.9,1081,1082.2,1083.3
