NaN,0.866,0.77599,0.34199,0.011993,0.95799,0.32299,NaN
NaN,0.181,0.833,0.115,0.11299,0.835,0.013001,NaN
NaN,NaN,NaN,NaN,0.60999,NaN,NaN,NaN
NaN,NaN,0.035999,NaN,0.337,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.313,0.064999,0.224,NaN,0.47,0.66699,NaN
NaN,NaN,0.885,0.046,NaN,0.26099,0.207,NaN
NaN,0.028994,0.102,NaN,0.204,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.24499,0.904,NaN,NaN
NaN,0.762,0.39,0.151,NaN,NaN,0.032002,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.469,0.214,0.091995,0.080995,0.803,0.047994,0.18499
