NaN,NaN,0.494,0.199,0.127,NaN,NaN,NaN
NaN,NaN,NaN,0.871,0.022994,NaN,0.853,NaN
NaN,NaN,0.632,0.059996,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.30199,0.1,NaN,NaN,NaN
NaN,NaN,1.085,0.25399,NaN,0.98999,0.0019979,NaN
NaN,NaN,0.49899,0.17,0.30999,NaN,NaN,NaN
NaN,NaN,NaN,0.69299,0.012994,NaN,NaN,NaN
NaN,0.083993,0.151,0.16199,0.089993,1.099,NaN,0.111
NaN,0.70999,0.168,0.066998,0.0049903,NaN,0.83,0.015997
NaN,NaN,NaN,0.42,0.172,0.47899,0.00099034,NaN
NaN,0.27499,0.278,0.0029957,NaN,0.107,0.31899,NaN
NaN,0.29599,0.18099,0.011999,0.663,0.17099,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.0039981,NaN
