200,200,200,200,200,200,200,200
200,200,200,200,200,200,200,200
400,400,386,368,362,362,342,334
200,200,200,200,194,186,186,186
400,400,394,366,358,328,320,320
200,200,220,228,228,228,228,228
400,400,388,380,380,352,338,338
200,200,200,206,206,206,214,214
400,400,386,368,368,368,354,354
200,200,200,206,206,206,206,206
400,400,386,374,374,360,352,352
200,208,244,286,298,298,298,298
400,400,412,376,350,328,304,304
200,214,254,286,332,332,332,332
400,400,378,344,300,294,286,286
200,200,218,232,232,218,180,166
400,394,358,332,302,264,264,264
200,220,262,306,314,314,330,330
200,200,226,240,240,240,240,240
