date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737253.656111111,23.3299981802702,30.6199908256531,100,1.61499646127049,2,1,0,8,162,100,0,8
737253.656111111,56.9589950144291,64.3269997090101,0,3.04799698924762,3,1,0,7,44,0,0,6
737253.656111111,90.8690001815557,98.4419927000999,100,1.82499531185749,2,1,0,4,132,100,0,4
737253.656111111,124.90099221468,132.31899663806,200,2.56299380266137,3,-1,10,0,130,200,10,0
737253.656111111,159.311990439892,167.053992301226,0,2.30899441683141,2,1,0,8,56,0,0,5
737253.656111111,193.822998180985,201.337994635105,100,1.63999129724107,2,-1,8,0,44,100,8,0
737253.656111111,262.395991757512,269.977996498346,0,3.11499196076329,3,1,0,7,44,0,0,7
737253.656111111,331.385991722345,338.726999983191,100,0.0839926803091657,1,-1,17,2,-4,100,17,0
737253.656111111,399.831999465823,407.377995550632,-100,0.70999360310816,1,1,0,17,18,-100,0,12
737253.656111111,467.626994848251,474.969994649291,0,2.67399965631921,3,1,0,16,120,0,0,8
737253.656111111,536.00299693644,543.395996466279,100,0.274994645595143,1,-1,14,0,-2,100,10,0
737253.656111111,604.000998660922,611.41299828887,-100,0.295993836756679,1,1,0,19,38,-100,0,17
737253.656111111,672.943996265531,680.604998767376,0,5.89199810301943,6,1,0,3,18,0,0,0
