24.075,25.167,26.296,27.448,28.604,29.723,30.839,31.92
58.124,59.262,60.393,61.524,62.687,63.804,64.948,66.12
91.374,92.886,93.967,95.106,96.196,97.334,98.453,99.598
126.13,127.25,128.41,129.58,130.72,131.9,133.09,134.14
160.47,161.57,162.69,163.87,164.97,166.14,167.24,168.43
194.85,196.05,197.09,198.21,199.37,200.51,201.71,202.88
265.07,266.24,267.45,268.59,269.77,270.87,272.04,273.19
335.18,336.36,337.48,338.55,339.68,340.82,341.92,343.07
405.99,407.16,408.29,409.51,410.66,411.82,413.01,414.15
476.24,477.39,478.6,479.77,480.89,482.03,483.16,484.33
547.18,548.23,549.46,550.56,551.73,552.88,554.02,555.15
618.2,619.4,620.57,621.79,622.96,624.14,625.33,626.47
688.38,689.52,690.67,691.75,692.85,693.99,695.14,696.29
