18.56,19.683,20.817,21.947,23.047,24.162,25.331,26.441
67.337,68.406,69.491,70.616,71.716,72.792,73.86,74.908
100.63,101.69,102.84,103.98,105.15,106.23,107.39,108.56
134.6,135.7,136.78,137.91,138.96,140.11,141.19,142.29
169.12,170.23,171.36,172.52,173.7,174.77,175.87,177.03
203.11,204.21,205.25,206.35,207.45,208.53,209.67,210.73
237.66,238.77,239.89,241.05,242.17,243.32,244.48,245.63
307.69,308.76,309.81,310.9,312.01,313.11,314.24,315.34
385.03,386.18,387.38,388.5,389.68,390.84,392.02,393.09
462.63,463.72,464.84,465.9,467.04,468.15,469.3,470.49
538.88,540.01,541.16,542.27,543.42,544.52,545.65,546.81
616.75,617.92,619.06,620.24,621.38,622.52,623.66,624.81
695.31,696.38,697.57,698.71,699.88,701.05,702.17,703.34
771.62,772.77,773.89,774.99,776.17,777.25,778.46,779.62
848.62,849.72,850.84,851.92,853.15,854.21,855.33,856.43
924.73,925.79,926.89,928,929.16,930.25,931.43,932.55
1001.4,1002.6,1003.7,1004.8,1006,1007.1,1008.4,1009.5
1075.9,1077,1078.1,1079.2,1080.4,1081.5,1082.7,1083.8
1126.7,1127.9,1129,1130.1,1131.3,1132.5,1133.5,1134.7
