NaN,0.75,0.199,0.656,NaN,0.736,0.096,NaN
NaN,0.897,0.025003,0.096998,0.14901,0.142,0.206,0.113
NaN,NaN,NaN,0.996,0.083006,NaN,0.44001,0.134
NaN,NaN,0.912,0.036999,0.105,0.552,0.102,NaN
NaN,NaN,NaN,0.552,0.044004,0.13301,0.086005,0.57
NaN,NaN,NaN,0.041007,0.379,0.192,0.044003,0.137
NaN,NaN,0.362,0.141,0.148,0.041999,NaN,NaN
NaN,0.214,0.139,0.331,0.185,0.028005,0.166,NaN
NaN,NaN,NaN,0.54401,0.025006,NaN,0.46201,0.148
NaN,NaN,0.29,0.039004,0.208,0.571,0.12301,0.522
NaN,NaN,NaN,0.022,0.090003,NaN,0.20501,0.059997
NaN,NaN,0.374,0.112,0.049005,0.156,0.012003,0.18701
