date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737250.796875,23.0650026351213,30.4349988698959,100,1.64200157976302,2,1,0,17,218,100,0,13
737250.796875,57.1810014545918,64.5129974931479,0,1.70600125908095,2,1,0,21,148,0,0,14
737250.796875,90.8819954842329,98.0799950659275,100,1.62099273227795,2,1,0,22,250,100,0,13
737250.796875,125.10600015521,132.639000937343,200,1.07499935352826,1,-1,27,0,2,200,17,0
737250.796875,159.535002708435,166.79899469018,0,0.837998565431917,1,1,0,18,128,0,0,17
737250.796875,193.796997517347,201.270996406674,100,1.89699407303124,2,1,0,12,186,100,0,12
737250.796875,264.033993333578,271.602992713451,0,1.11599432658113,1,1,0,23,162,0,0,18
737250.796875,334.216000512242,341.573997214437,100,1.90000026488269,2,1,1,22,244,100,0,12
737250.796875,404.964993149042,412.529999390244,-100,1.07899554430333,1,1,0,26,80,-100,0,18
737250.796875,475.226993858814,482.725997641683,0,1.89600047278509,2,-1,10,11,8,0,10,0
737250.796875,546.163995936513,553.573993965983,100,1.74999650275277,2,1,5,19,202,100,0,14
737250.796875,617.167000472546,624.812996014953,-100,1.15100006329885,1,1,0,29,96,-100,0,19
737250.796875,687.448997050524,694.693998992443,0,1.15300246965489,2,1,0,23,162,0,0,16
