date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737250.774247685,28.0740078538656,35.3040028363466,100,2.33000929748232,3,-1,23,0,-66,100,11,0
737250.774247685,64.4910000264645,71.6510094702244,-200,1.43900268732978,2,1,0,29,-2,-200,0,15
737250.774247685,101.557002961636,108.866005763412,0,2.85800395536353,3,1,0,18,128,0,0,8
737250.774247685,138.722009584308,145.890005305409,100,1.72000046157336,2,-1,26,0,-86,100,14,0
737250.774247685,175.505002588034,182.620001211762,0,1.0560016882373,1,1,14,12,-26,0,2,12
737250.774247685,212.239001691341,219.467005133629,200,2.378001265286,3,-1,24,0,28,200,11,0
737250.774247685,249.361009150743,256.704008951783,-100,0.774999917979585,1,1,0,26,88,-100,0,19
737250.774247685,286.542008444667,293.756000697613,200,1.00200461912027,1,-1,27,0,14,200,17,0
737250.774247685,323.457006365061,330.679005011916,0,2.95900258648908,3,1,3,17,100,0,0,8
737250.774247685,360.021000355482,367.257000133395,-100,0.698005018464755,1,1,3,29,94,-100,0,20
737250.774247685,397.291005402803,404.669008031487,0,2.71800937413354,3,1,13,8,-24,0,0,8
737250.774247685,434.881004691124,442.24400036037,-200,0.654004362455453,1,1,0,31,18,-200,0,21
