date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
736595.843229167,26.1499989777803,53.4240011125803,-250,0.375001972905011,1,1,1,26,-72,-250,0,13
736595.843229167,79.6370051801205,107.16799646616,100,5.11300299513096,5,-1,7,0,50,50,0,0
736595.843229167,133.226002380252,160.738003626466,25,NaN,NaN,NaN,0,0,25,25,0,0
736595.843229167,187.021003291011,214.459005743265,-50,8.7509960639436,8,-1,5,0,-84,-50,0,0
736595.843229167,240.59300199151,267.268003150821,300,4.11199940215738,4,-1,35,0,58,300,1,0
736595.843229167,293.059001863003,320.343997702003,125,16.0200014713919,14,-1,2,0,111,62,0,0
736595.843229167,346.317001059651,373.634002357721,-75,5.85599847101548,5,1,1,11,-1,-75,0,0
736595.843229167,400.164999067783,427.655002847314,-10,4.98500522135873,5,1,1,3,2,-10,0,0
736595.843229167,453.948000445962,481.353997439146,150,1.90600499403081,2,-1,18,0,22,150,8,0
736595.843229167,507.424998655915,534.692000225186,75,7.99600235819526,7,-1,4,0,49,75,0,0
736595.843229167,560.641004517674,587.64399625361,-200,2.31400323176058,3,1,2,23,-50,-100,0,8
736595.843229167,613.652998209,640.889000147581,-125,4.35000478934671,4,-1,15,18,-95,-125,2,0
736595.843229167,667.202999442816,694.819003343582,-25,NaN,NaN,NaN,0,0,-25,-25,0,0
736595.843229167,721.055996417999,748.536998033524,0,13.5720008554345,12,-1,1,0,-8,0,0,0
736595.843229167,774.985999614,802.66700014472,-300,4.18100108146609,4,-1,7,27,-156,-150,3,0
736595.843229167,829.406002163887,857.35600143671,10,13.2610044660541,12,-1,4,0,-18,10,0,0
736595.843229167,883.715001493692,911.719999462366,50,6.36600418543094,6,-1,4,0,20,50,0,0
736595.843229167,938.223999738693,965.854004770517,-100,7.14799959158699,6,1,0,5,-62,-100,0,0
736595.843229167,992.30299629271,1020.10600380599,-350,1.33900532436382,2,1,2,57,42,-350,0,16
736595.843229167,1046.38200290501,1074.13900382817,0,5.0020017298375,5,-1,2,1,-10,0,0,0
736595.843229167,1101.05200409889,1128.93800251186,200,3.03599648283853,3,-1,16,2,110,100,7,0
736595.843229167,1155.39400465786,1183.29999893904,-150,4.79700137054897,4,1,10,10,-142,-150,0,1
736595.843229167,1209.82299931347,1236.24899759889,250,3.79400408160291,4,1,36,6,40,125,0,4
736595.843229167,1261.69300563633,1288.21700178087,350,2.58800205957959,3,-1,41,8,112,175,7,0
