26.789,27.98,29.037,30.223,31.386,32.53,33.643,34.897,35.936,37.093,38.229,39.341,40.486,41.637,42.769,43.92,45.172,46.236,47.392,48.525,49.651,50.78,51.929,53.101,54.229
79.727,80.82,82.047,83.194,84.218,85.343,86.577,87.667,88.793,89.942,91.093,92.236,93.386,94.614,95.723,96.821,97.939,99.057,100.16,101.33,102.53,103.64,104.75,105.84,106.99
132.42,133.53,134.7,135.89,136.97,138.1,139.28,140.43,141.55,142.76,143.87,145.07,146.17,147.32,148.47,149.63,150.79,151.97,153.12,154.37,155.4,156.62,157.72,158.85,160.03
185.48,186.72,187.75,188.9,190.14,191.25,192.35,193.48,194.62,195.77,196.94,198.08,199.22,200.33,201.49,202.7,203.8,205.03,206.13,207.3,208.49,209.63,210.89,212.02,213.19
239.08,240.13,241.23,242.32,243.44,244.56,245.73,246.8,247.92,249.05,250.22,251.32,252.46,253.63,254.72,255.8,256.94,258.07,259.17,260.29,261.48,262.6,263.74,264.95,266.03
290.82,291.9,293,294.08,295.19,296.28,297.42,298.59,299.74,300.86,302.01,303.11,304.24,305.38,306.52,307.78,308.88,310.02,311.21,312.32,313.47,314.62,315.78,316.94,318.08
343.18,344.23,345.37,346.58,347.67,348.81,350.03,351.12,352.32,353.43,354.56,355.73,356.93,358.09,359.29,360.42,361.58,362.79,363.38,365.08,366.25,367.41,368.55,369.7,370.9
396.28,397.47,398.59,399.76,400.9,402.09,403.21,404.37,405.55,406.67,407.83,409.04,410.17,411.31,412.55,413.65,414.79,415.96,417.15,418.28,419.44,420.61,421.74,422.85,423.99
449.06,450.25,451.31,452.46,453.61,454.76,455.94,457.08,458.21,459.34,460.48,461.62,462.74,463.88,465.04,466.21,467.36,468.54,469.68,470.86,472.02,473.18,474.38,475.48,476.7
502.09,503.22,504.36,505.56,506.72,507.86,509.06,510.14,511.3,512.47,513.7,514.92,516.08,517.16,518.34,519.51,520.63,521.79,522.94,524.11,525.28,526.49,527.59,528.8,529.89
555.58,556.79,557.86,559.04,560.24,561.36,562.55,563.65,564.82,566.07,567.16,568.24,569.45,570.58,571.69,572.87,574.03,575.21,576.32,577.58,578.65,579.83,580.98,582.11,583.27
608.49,609.63,610.78,612,613.12,614.29,615.53,616.63,617.72,618.9,620.01,621.14,622.29,623.51,624.59,625.71,626.88,628.08,629.25,630.46,631.57,632.71,633.91,635.04,636.22
662.44,663.57,664.77,665.94,667.14,668.33,669.54,670.72,671.89,673.13,674.24,675.42,676.61,677.84,678.99,680.18,681.38,682.55,683.74,684.93,686.13,687.35,688.47,689.63,690.79
716.53,717.69,718.84,720.02,721.17,722.35,723.48,724.66,725.89,727,728.17,729.42,730.54,731.67,732.82,733.97,735.2,736.32,737.43,738.57,739.71,740.88,742.03,743.23,744.34
770.02,771.19,772.34,773.58,774.7,775.87,776.98,778.19,779.31,780.42,781.57,782.74,783.91,785.07,786.23,787.39,788.63,789.72,790.89,791.57,793.21,794.35,795.51,796.68,797.82
823.49,824.76,825.89,827.11,828.35,829.5,830.71,831.92,833.18,834.32,835.53,836.72,837.89,839.1,840.24,841.44,842.64,843.84,845.02,846.23,847.43,848.61,849.79,851.02,852.23
878.26,879.48,880.74,881.88,883.1,884.3,885.49,886.69,887.89,889.1,890.29,891.48,892.69,893.88,895.08,896.3,897.47,898.62,899.78,900.97,902.14,903.28,904.56,905.65,906.86
933.02,934.18,935.42,936.65,937.88,939.09,940.3,941.51,942.71,943.88,945.08,946.25,947.49,948.55,949.68,950.89,952.03,953.21,954.45,955.55,956.78,957.92,959.08,960.26,961.43
986.88,988.02,989.21,990.3,991.43,992.57,993.77,994.88,996.03,997.2,998.36,999.48,1000.6,1001.8,1002.9,1004.1,1005.2,1006.3,1007.5,1008.7,1009.8,1011,1012.1,1013.3,1014.4
1040,1041.2,1042.4,1043.7,1044.8,1046,1047.2,1048.4,1049.6,1050.8,1051.9,1053.1,1054.3,1055.5,1056.6,1057.8,1059,1060.1,1061.3,1062.5,1063.7,1064.9,1066,1067.2,1068.4
1094.5,1095.7,1096.8,1098,1099.2,1100.3,1101.5,1102.6,1103.9,1105,1106.1,1107.3,1108.5,1109.6,1110.8,1112,1113.1,1114.3,1115.5,1116.7,1117.8,1119,1120.2,1121.4,1122.5
1148.1,1149.3,1150.5,1151.6,1152.8,1154,1155.2,1156.4,1157.5,1158.7,1159.9,1161,1162.2,1163.3,1164.6,1165.7,1166.8,1168,1169.2,1170.3,1171.4,1172.5,1173.7,1174.8,1175.9
1201.1,1202.3,1203.5,1204.6,1205.7,1206.9,1208.1,1209.2,1210.4,1211.5,1212.6,1213.9,1215,1216.1,1217.3,1218.4,1219.4,1220.6,1221.7,1222.9,1224,1225.1,1226.3,1227.4,1228.5
1254,1255.2,1256.2,1257.2,1258.3,1259.5,1260.6,1261.7,1262.8,1263.9,1265.1,1266.2,1267.3,1268.4,1269.5,1270.7,1271.9,1273,1274.2,1275.3,1276.5,1277.6,1278.8,1279.9,1281
