18.88,20.065,21.252,22.367,23.577,24.744,25.872,26.979
71.043,72.135,73.279,74.539,75.704,76.884,78.106,79.3
106.15,107.42,108.57,109.77,110.89,112.13,113.19,114.33
142.03,143.32,144.48,145.68,146.83,147.96,149.13,150.32
177.57,178.75,180,181.26,182.47,183.73,184.92,186.16
213.9,215.06,216.22,217.46,218.6,219.82,221.08,222.16
250.17,251.42,252.64,253.91,255.09,256.31,257.54,258.74
323.44,324.66,325.86,327.09,328.27,329.45,330.61,331.81
401.99,403.24,404.4,405.64,406.86,408.09,409.35,410.42
478.24,479.42,480.62,481.77,482.93,483.69,485.29,486.48
556.84,558.1,559.25,560.46,561.73,562.86,564.03,565.2
635.4,636.54,637.71,638.83,639.97,641.2,642.34,643.57
713.83,715.04,716.22,717.44,718.67,719.86,721.14,722.28
792.79,794.4,795.65,796.86,798.1,799.35,800.53,801.73
872.81,874.06,875.35,876.62,877.82,878.98,880.16,881.3
952.57,953.74,954.9,956.12,957.29,958.45,959.58,960.73
1030.4,1031.6,1032.9,1034.1,1035.3,1036.4,1037.6,1038.8
1109.8,1111,1112.3,1113.4,1114.6,1115.4,1116.9,1118.2
1163.4,1164.6,1165.7,1166.9,1168,1169.2,1170.4,1171.5
