25.448,26.593,27.76,28.999,30.164,31.416,32.574,33.716
60.84,62.014,63.153,64.293,65.456,66.635,67.834,69.004
96.83,98.039,99.284,100.56,101.68,102.85,104.1,105.28
132.88,134.01,135.24,136.48,137.66,138.81,140.01,141.19
168.54,169.69,170.97,172.04,173.21,174.36,175.58,176.68
203.78,204.97,206.16,207.32,208.62,209.74,210.98,212.13
274.97,276.21,277.31,278.44,279.61,280.79,282.01,283.14
346.32,347.51,348.63,349.82,351.02,352.24,353.51,354.7
418.87,420.02,421.29,422.47,423.67,424.91,426.08,427.19
492.02,493.17,494.45,495.66,496.88,498.16,499.35,500.6
565.27,566.42,567.69,568.87,570.05,571.27,572.52,573.71
638.45,639.61,640.78,641.95,643.2,644.37,645.58,646.83
712.46,713.59,714.82,716.11,717.31,718.54,719.76,720.97
