31.067,32.237,33.473,34.776,35.891,37.025,38.206,39.411
70.241,71.406,72.591,73.817,74.986,76.205,77.367,78.541
109.04,110.26,111.44,112.57,113.73,114.88,116.14,117.29
148.61,149.79,150.99,152.29,153.46,154.69,155.93,157.27
188.57,189.77,190.95,192.17,193.36,194.53,195.69,196.91
228.22,229.43,230.64,231.91,233.12,234.27,235.55,236.67
268.04,269.29,270.45,271.69,272.92,274.14,275.35,276.57
307.81,309,310.2,311.44,312.71,313.93,315.18,316.44
347.98,349.25,350.43,351.63,352.87,354.14,355.28,356.45
388.43,389.68,390.88,392.12,393.36,394.62,395.78,396.91
428.71,429.89,431.15,432.35,433.57,434.78,436.04,437.23
468.9,470.08,471.3,472.51,473.64,474.88,476.06,476.7
