date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737257.812106482,30.0789959728718,37.7770029008389,100,0.549997219568468,1,-1,9,0,34,100,8,0
737257.812106482,69.2490007728338,76.9340023398399,-200,0.324998210795457,1,1,0,15,-100,-200,0,9
737257.812106482,108.028995618224,115.656996890903,0,3.03300069189572,3,-1,10,0,-66,0,5,0
737257.812106482,147.603997215629,155.533998459578,100,2.343004020222,2,-1,6,0,58,100,4,0
737257.812106482,187.519994750619,195.282002538443,0,NaN,NaN,NaN,0,0,0,0,0,0
737257.812106482,227.220996469259,235.05900464952,200,0.712998033399344,1,-1,15,0,90,200,9,0
737257.812106482,266.993995383382,274.909995496273,-100,2.53899790620198,3,1,0,7,-52,-100,0,4
737257.812106482,306.773994863033,314.752004295588,200,1.30999580418575,2,-1,14,0,108,200,13,0
737257.812106482,346.992002427578,354.827998951077,0,NaN,NaN,NaN,0,0,0,0,0,0
737257.812106482,387.366999685764,395.339004322886,-100,4.19699965286418,4,-1,11,0,-180,-100,2,0
737257.812106482,427.634996920824,435.662000253797,0,NaN,NaN,NaN,0,0,0,0,0,0
737257.812106482,467.856001853943,475.606995820999,-200,1.07500105226063,1,1,0,11,-126,-200,0,6
