NaN,NaN,0.139,0.18401,0.223,0.069005,NaN,NaN
NaN,NaN,0.984,0.161,0.19601,0.431,1.088,0.16301
NaN,NaN,1.128,0.175,0.197,1.036,NaN,NaN
NaN,NaN,0.166,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.124,0.027005,0.196,0.47901,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,1.041,0.13301,0.089008,0.123,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.341,0.033002,0.296,0.582,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.401,0.022008,0.505,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.25701,0.132
NaN,NaN,NaN,NaN,NaN,NaN,0.276,NaN
NaN,NaN,NaN,0.991,0.046002,0.25901,NaN,NaN
NaN,NaN,NaN,0.13601,0.039001,0.369,NaN,NaN
NaN,NaN,NaN,NaN,0.633,0.17601,NaN,NaN
NaN,NaN,NaN,0.18601,0.097009,0.36401,NaN,NaN
NaN,NaN,1.209,0.168,0.32401,0.060001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
