24.478,25.623,26.774,28.039,29.19,30.354,31.575,32.732
59.882,61.026,62.197,63.339,64.559,65.757,66.802,68.007
95.747,97.014,98.29,99.446,100.63,101.85,103.01,104.26
131.85,133.04,134.17,135.4,136.65,137.83,139.06,140.17
167.53,168.71,169.85,171.06,172.21,173.36,174.58,175.74
202.78,203.94,205.14,206.31,207.51,208.76,210.01,211.15
273.97,275.14,276.36,277.49,278.64,279.79,280.96,282.14
345.32,346.48,347.67,348.79,349.99,351.19,352.42,353.67
417.85,419.07,420.23,421.45,422.71,423.86,425.07,426.26
490.89,492.11,493.36,494.65,495.87,497.15,498.32,499.58
564.11,565.43,566.61,567.86,569.03,570.29,571.45,572.73
637.43,638.61,639.79,640.96,642.15,643.39,644.54,645.76
711.34,712.55,713.78,715,716.29,717.5,718.78,719.95
