200,200,174,140,132,126,126,126
200,200,200,200,176,176,176,176
400,400,400,408,422,430,430,430
200,200,200,208,232,240,254,254
400,400,392,378,370,370,364,356
200,200,206,230,230,230,230,230
400,392,376,370,370,364,364,364
200,200,212,234,234,246,246,246
400,400,368,368,368,368,368,368
200,200,208,214,222,216,188,188
400,400,400,376,368,368,352,352
200,200,194,172,164,164,158,158
400,400,392,374,374,374,368,362
200,208,230,246,254,260,260,260
400,400,406,434,434,434,434,442
200,206,242,256,274,274,280,280
400,392,372,358,352,340,340,340
200,208,230,264,264,286,286,286
200,200,212,236,236,244,244,244
