30.059,31.156,32.311,33.363,34.467,35.707,36.747,37.863
66.697,67.781,68.909,69.981,71.08,72.199,73.313,74.398
103.65,104.74,105.97,107.04,108.14,109.27,110.37,111.52
140.9,142.05,143.19,144.34,145.46,146.55,147.69,148.84
178.3,179.47,180.64,181.74,182.98,184.04,185.19,186.32
215.73,216.94,218.17,219.2,220.33,221.47,222.64,223.79
253.14,254.26,255.31,256.4,257.57,258.66,259.76,260.89
290.32,291.44,292.61,293.69,294.84,295.98,297.12,298.26
327.76,328.88,330.05,331.2,332.42,333.59,334.57,335.72
365.06,366.2,367.3,368.45,369.66,370.76,371.87,373.01
402.42,403.56,404.75,405.84,406.97,408.11,409.22,410.37
439.84,440.93,442.2,443.18,444.3,445.45,446.6,447.72
