29.203,30.186,31.286,32.396,33.522,34.602,35.737,36.902
65.754,66.855,67.933,69.042,70.105,71.234,72.353,73.455
102.63,103.82,104.89,106.01,107.17,108.26,109.45,110.49
139.91,141.03,142.17,143.3,144.4,145.56,146.65,147.81
177.28,178.43,179.6,180.85,181.88,183.04,184.17,185.33
214.68,215.93,217.01,218.21,219.35,220.47,221.58,222.68
252.26,253.25,254.34,255.49,256.53,257.69,258.79,259.88
289.27,290.42,291.56,292.71,293.81,294.97,296.12,297.24
326.72,327.92,329.02,330.2,331.37,332.45,333.62,334.68
364.06,365.18,366.4,367.43,368.67,369.71,370.85,372
401.39,402.58,403.69,404.83,405.98,407.1,408.24,409.35
438.86,439.97,441.07,442.23,443.33,444.43,445.62,446.76
