17.912,18.97,20.078,21.167,22.271,23.349,24.452,25.599
66.32,67.452,68.511,69.582,70.688,71.856,72.919,73.971
98.997,100.12,101.24,102.3,103.41,104.48,105.57,106.66
131.88,133,134.07,135.18,136.34,137.41,138.53,139.6
165,166.18,167.26,168.34,169.44,170.58,171.67,172.77
198.02,199.11,200.27,201.35,202.44,203.54,204.69,205.82
231.25,232.33,233.46,234.58,235.69,236.84,237.9,239.07
298.38,299.51,300.64,301.75,302.93,304.01,305.15,306.24
371.09,372.25,373.45,374.54,375.63,376.83,377.89,379.08
444.18,445.3,446.41,447.53,448.64,449.72,450.83,451.98
517.26,518.33,519.5,520.63,521.71,522.93,524.03,525.17
590.87,591.99,593.14,594.25,595.37,596.49,597.63,598.76
663.82,664.94,666.07,667.17,668.26,669.41,670.53,671.63
736.85,737.9,739.06,740.15,741.24,742.44,743.55,744.72
810.72,811.9,813.02,814.14,815.28,816.4,817.54,818.67
884.32,885.44,886.58,887.72,888.91,890.04,891.19,892.38
957.78,958.89,960.05,961.16,962.29,963.42,964.56,965.7
1031.3,1032.4,1033.6,1034.7,1035.8,1037,1038.1,1039.2
1082,1083.2,1084.3,1085.4,1086.6,1087.7,1088.9,1090.1
